Index,solar_needed,solar_availability,wind_needed,wind_availability,coal_needed,coal_availability,gas_needed,gas_availability,sortfall,BMS_status,BMS_action,total_cost,frequency_mean,frequency_std_dev,frequency_max_deviation,frequency_min_deviation,within_0_01,within_0_02,within_0_05
547,2000.0,1330.67,4000.0,1855.36,11886.54,11500.0,5549.79,10000.0,-1249.71,0.61,charging,2328516.45,50.0136,0.0098,0.0363,0.0006,33.0,75.0,100.0
548,10.94,1319.54,4000.0,1840.47,9985.49,11500.0,10000.0,10000.0,-663.58,0.66,charging,2261189.53,49.9862,0.0093,0.0405,0.0001,33.0,78.0,100.0
549,1994.62,1308.39,0.0,1843.39,12000.0,11500.0,9996.1,10000.0,-661.06,0.71,charging,2160419.4,49.9758,0.0091,0.0502,0.003,6.0,30.0,99.0
550,2000.0,1297.22,0.0,1827.2,12000.0,11500.0,10000.0,10000.0,-624.42,0.76,charging,2159860.96,49.9756,0.0092,0.0506,0.0031,5.0,30.0,99.0
551,2000.0,1286.04,0.0,1826.92,12000.0,11500.0,10000.0,10000.0,-612.96,0.81,charging,2159301.78,49.9753,0.0093,0.051,0.0028,4.0,29.0,99.0
552,2000.0,1274.84,4000.0,1820.41,6565.41,11500.0,10000.0,10000.0,-2029.84,0.86,charging,2322578.71,50.0116,0.0098,0.0346,0.0001,40.0,77.0,100.0
553,1428.82,1263.63,3990.55,1818.65,8588.66,11500.0,10000.0,10000.0,-574.25,0.91,charging,2321860.11,50.0113,0.01,0.0347,0.0003,42.0,78.0,100.0
554,2000.0,1252.42,10.56,1806.89,12000.0,11500.0,10000.0,10000.0,-548.74,0.96,charging,2158571.17,49.9749,0.0094,0.0515,0.003,3.0,27.0,99.0
555,135.98,1241.19,3994.79,1799.7,10337.54,11500.0,9531.73,10000.0,-540.86,1.0,charging,2263772.27,49.9876,0.0096,0.0393,0.0003,38.0,83.0,100.0
556,2000.0,1229.96,4000.0,1792.38,8260.61,11500.0,10000.0,10000.0,-261.74,1.0,idle,2317812.76,50.0099,0.01,0.0338,0.0001,46.0,82.0,100.0
557,1998.3,1218.73,4000.0,1791.62,12000.0,11500.0,6006.42,10000.0,-505.64,1.0,idle,2317182.7,50.0096,0.0101,0.0336,0.0001,46.0,82.0,100.0
558,107.56,1207.5,4000.0,1782.1,9899.95,11500.0,10000.0,10000.0,-482.09,1.0,idle,2260766.8,49.9867,0.0097,0.0404,0.0002,33.0,81.0,100.0
559,2000.0,1196.27,3.72,1779.31,12000.0,11500.0,10000.0,10000.0,-471.86,1.0,idle,2155148.33,49.9737,0.0093,0.0525,0.0045,3.0,23.0,99.0
560,1883.15,1185.04,4000.0,1764.05,11529.7,11500.0,6594.58,10000.0,-441.66,1.0,idle,2313016.37,50.0083,0.0101,0.0324,0.0002,51.0,87.0,100.0
561,2000.0,1173.82,3787.15,1753.36,9002.64,11500.0,9221.31,10000.0,-416.08,1.0,idle,2311493.12,50.0079,0.0101,0.0321,0.0,54.0,86.0,100.0
562,227.1,1162.6,4000.0,1749.28,10913.01,11500.0,8870.82,10000.0,-400.96,1.0,idle,2263790.49,49.9883,0.0098,0.0389,0.0001,42.0,84.0,100.0
563,75.0,1151.39,2252.14,1752.75,12000.0,11500.0,9681.05,10000.0,-395.96,1.0,idle,2256497.69,49.9854,0.0096,0.0416,0.0001,30.0,76.0,100.0
564,1644.1,1140.2,3443.14,1743.31,12000.0,11500.0,6928.43,10000.0,-367.84,1.0,idle,2308907.91,50.0069,0.0102,0.0312,0.0001,57.0,89.0,100.0
