Index,solar_needed,solar_availability,wind_needed,wind_availability,coal_needed,coal_availability,gas_needed,gas_availability,sortfall,BMS_status,BMS_action,total_cost,frequency_mean,frequency_std_dev,frequency_max_deviation,frequency_min_deviation,within_0_01,within_0_02,within_0_05
70,0.0,0.0,1413.74,3005.64,11743.87,12000.0,8175.47,9500.0,-3172.56,1.0,idle,2257236.6,49.9806,0.0031,0.0288,0.0125,0.0,61.0,100.0
71,0.0,0.0,151.88,3016.31,10666.57,12000.0,7074.22,9500.0,-6623.64,1.0,idle,2143669.2,49.9584,0.0031,0.0508,0.0344,0.0,0.0,98.0
72,0.0,0.0,1448.94,3021.36,11540.76,12000.0,7235.75,9500.0,-4295.91,1.0,idle,2260404.6,49.9813,0.0031,0.028,0.0118,0.0,68.0,100.0
73,0.0,0.0,79.53,3035.29,10525.87,12000.0,6266.63,9500.0,-7663.26,1.0,idle,2137157.7,49.9572,0.0029,0.0515,0.0364,0.0,0.0,98.0
74,0.0,0.0,2302.81,3050.66,8413.36,12000.0,8262.59,9500.0,-5571.9,1.0,idle,2337252.9,49.9979,0.0031,0.0116,0.0,98.0,100.0,100.0
75,0.0,0.0,1002.52,3057.42,9709.05,12000.0,8531.34,9500.0,-5314.51,1.0,idle,2220226.8,49.9731,0.003,0.0359,0.0202,0.0,0.0,100.0
76,0.0,0.0,2106.9,3064.16,11176.16,12000.0,7940.19,9500.0,-3340.91,1.0,idle,2319621.0,49.994,0.003,0.0152,0.0002,89.0,100.0,100.0
77,0.0,0.0,2235.54,3078.02,11244.22,12000.0,5094.92,9500.0,-6003.34,1.0,idle,2331198.6,49.9966,0.003,0.0126,0.0001,98.0,100.0,100.0
78,0.0,0.0,382.9,3083.57,7735.2,12000.0,7197.14,9500.0,-9268.33,1.0,idle,2164461.0,49.9623,0.0029,0.0463,0.0312,0.0,0.0,100.0
79,0.0,0.0,2879.15,3097.77,7442.48,12000.0,6121.89,9500.0,-8154.25,1.0,idle,2389123.5,50.0098,0.0031,0.017,0.0003,50.0,100.0,100.0
80,0.0,0.0,3265.82,3109.87,10112.71,12000.0,8375.46,9500.0,-2855.88,1.0,idle,2409888.57,50.0147,0.0031,0.0218,0.0051,9.0,95.0,100.0
81,0.0,0.0,1830.23,3114.02,10959.8,12000.0,5112.08,9500.0,-6711.91,1.0,idle,2294720.7,49.9885,0.003,0.0206,0.0047,28.0,99.0,100.0
82,0.0,0.0,118.83,3126.26,10806.37,12000.0,7170.44,9500.0,-6530.62,1.0,idle,2140694.7,49.9578,0.0027,0.0502,0.036,0.0,0.0,99.0
83,0.0,0.0,2226.26,3136.5,6702.07,12000.0,8219.23,9500.0,-7488.94,1.0,idle,2330363.4,49.9963,0.0029,0.0125,0.0003,98.0,100.0,100.0
84,0.0,0.0,1020.23,3138.82,8562.91,12000.0,8583.12,9500.0,-6472.56,1.0,idle,2221820.7,49.9734,0.0028,0.0352,0.02,0.0,0.0,100.0
85,0.0,0.0,2025.67,3151.54,10955.94,12000.0,8321.6,9500.0,-3348.33,1.0,idle,2312310.3,49.9923,0.0028,0.0162,0.0011,85.0,100.0,100.0
86,0.0,0.0,137.42,3160.83,11247.77,12000.0,8917.89,9500.0,-4357.75,1.0,idle,2142367.8,49.9581,0.0028,0.0502,0.0356,0.0,0.0,99.0
87,0.0,0.0,2.56,3166.08,8593.76,12000.0,6706.02,9500.0,-9363.74,1.0,idle,2130230.4,49.9558,0.0026,0.052,0.038,0.0,0.0,98.0
88,0.0,0.0,1781.38,3177.55,5966.34,12000.0,7980.76,9500.0,-8949.07,1.0,idle,2290324.2,49.9876,0.0028,0.0209,0.0058,18.0,99.0,100.0
89,0.0,0.0,2209.5,3189.62,5815.03,12000.0,8950.02,9500.0,-7715.07,1.0,idle,2328855.0,49.996,0.003,0.0129,0.0003,97.0,100.0,100.0
90,0.0,0.0,2467.13,3189.72,11305.26,12000.0,9360.46,9500.0,-1556.87,1.0,idle,2352041.7,50.0012,0.0029,0.008,0.0,100.0,100.0,100.0
91,0.0,0.0,1124.35,3195.3,10359.8,12000.0,6240.81,9500.0,-6970.34,1.0,idle,2231191.5,49.9752,0.0027,0.0331,0.0184,0.0,5.0,100.0
92,0.0,0.0,898.11,3213.06,10976.33,12000.0,5664.91,9500.0,-7173.71,1.0,idle,2210829.9,49.971,0.0026,0.037,0.0228,0.0,0.0,100.0
93,0.0,0.0,3174.08,3216.66,10984.61,12000.0,9004.59,9500.0,-1553.38,1.0,idle,2415667.2,50.0154,0.0028,0.0223,0.0066,4.0,93.0,100.0
94,0.0,0.0,457.25,3223.3,8897.76,12000.0,6883.52,9500.0,-8484.77,1.0,idle,2171152.5,49.9632,0.0025,0.0445,0.0307,0.0,0.0,100.0
95,0.0,0.0,1375.25,3229.05,10727.86,12000.0,7765.27,9500.0,-4860.67,1.0,idle,2253772.5,49.9795,0.0027,0.0287,0.014,0.0,39.0,100.0
96,0.0,0.0,67.52,3237.03,7693.26,12000.0,8982.05,9500.0,-7994.2,1.0,idle,2136076.8,49.9567,0.0025,0.0509,0.0372,0.0,0.0,99.0
97,0.0,0.0,2590.88,3237.7,10080.78,12000.0,5580.06,9500.0,-6485.98,1.0,idle,2363179.2,50.0031,0.0027,0.0098,0.0,100.0,100.0,100.0
98,0.0,0.0,1116.92,3255.22,10541.94,12000.0,6597.68,9500.0,-6498.68,1.0,idle,2230522.8,49.9745,0.0025,0.0334,0.0194,0.0,1.0,100.0
99,0.0,0.0,2423.61,3251.73,10944.68,12000.0,8922.99,9500.0,-2460.45,1.0,idle,2348124.9,49.9992,0.0026,0.009,0.0,100.0,100.0,100.0
100,0.0,0.0,2001.77,3261.28,10157.62,12000.0,6353.56,9500.0,-6248.33,1.0,idle,2310159.3,49.9906,0.0025,0.0174,0.0031,61.0,100.0,100.0
