Index,solar_needed,solar_availability,wind_needed,wind_availability,coal_needed,coal_availability,gas_needed,gas_availability,sortfall,BMS_status,BMS_action,total_cost,frequency_mean,frequency_std_dev,frequency_max_deviation,frequency_min_deviation,within_0_01,within_0_02,within_0_05
121,0.0,0.0,3290.21,3370.66,12090.0,12000.0,8831.37,9500.0,-659.08,1.0,idle,2426118.9,50.0119,0.0026,0.019,0.0036,19.0,100.0,100.0
122,0.0,0.0,2731.92,3361.91,12090.0,12000.0,9500.0,9500.0,-539.99,1.0,idle,2375872.8,50.0002,0.0024,0.0076,0.0,100.0,100.0,100.0
123,0.0,0.0,2638.24,3359.07,12090.0,12000.0,9500.0,9500.0,-630.83,1.0,idle,2367441.6,49.9976,0.0024,0.0101,0.0002,99.0,100.0,100.0
124,0.0,0.0,2670.22,3369.64,12080.72,12000.0,9491.71,9500.0,-626.99,1.0,idle,2370319.8,49.9979,0.0025,0.0099,0.0,100.0,100.0,100.0
125,0.0,0.0,3236.32,3370.48,11515.28,12000.0,9500.0,9500.0,-618.88,1.0,idle,2421268.8,50.0097,0.0026,0.0166,0.0017,55.0,100.0,100.0
126,0.0,0.0,2500.48,3368.24,12090.0,12000.0,9500.0,9500.0,-777.76,1.0,idle,2355043.2,49.994,0.0025,0.0136,0.0004,96.0,100.0,100.0
127,0.0,0.0,2672.92,3388.65,12090.0,12000.0,9500.0,9500.0,-625.73,1.0,idle,2370562.8,49.9977,0.0024,0.0099,0.0002,100.0,100.0,100.0
128,0.0,0.0,3355.07,3381.16,11476.81,12000.0,9500.0,9500.0,-549.28,1.0,idle,2431956.3,50.0104,0.0024,0.0168,0.0029,41.0,100.0,100.0
129,0.0,0.0,2710.75,3374.13,12090.0,12000.0,9500.0,9500.0,-573.38,1.0,idle,2373967.5,49.9976,0.0024,0.01,0.0003,100.0,100.0,100.0
130,0.0,0.0,3362.25,3383.76,12090.0,12000.0,8858.03,9500.0,-573.48,1.0,idle,2432602.5,50.011,0.0024,0.0171,0.0036,36.0,100.0,100.0
131,0.0,0.0,2772.04,3387.14,12090.0,12000.0,9500.0,9500.0,-525.1,1.0,idle,2379483.6,49.9972,0.0022,0.0098,0.0,100.0,100.0,100.0
132,0.0,0.0,2915.9,3387.59,12090.0,12000.0,9042.87,9500.0,-838.82,1.0,idle,2392431.0,49.9996,0.0021,0.0071,0.0,100.0,100.0,100.0
133,0.0,0.0,3336.27,3381.74,11496.78,12000.0,9500.0,9500.0,-548.69,1.0,idle,2430264.3,50.0099,0.0023,0.016,0.0026,52.0,100.0,100.0
134,0.0,0.0,2845.52,3386.6,12090.0,12000.0,9500.0,9500.0,-451.08,1.0,idle,2386096.8,49.9989,0.0022,0.008,0.0001,100.0,100.0,100.0
135,0.0,0.0,2816.84,3392.05,12090.0,12000.0,9500.0,9500.0,-485.21,1.0,idle,2383515.6,49.9974,0.0022,0.0094,0.0003,100.0,100.0,100.0
136,0.0,0.0,2819.23,3386.22,12090.0,12000.0,9500.0,9500.0,-476.99,1.0,idle,2383730.7,49.997,0.0021,0.0096,0.0002,100.0,100.0,100.0
137,0.0,0.0,3319.33,3382.09,12090.0,12000.0,8993.94,9500.0,-478.82,1.0,idle,2428739.7,50.008,0.0023,0.0139,0.0011,83.0,100.0,100.0
138,0.0,0.0,2813.69,3386.08,12090.0,12000.0,9500.0,9500.0,-482.39,1.0,idle,2383232.1,49.9975,0.0022,0.0094,0.0001,100.0,100.0,100.0
139,0.0,0.0,3320.05,3385.81,12090.0,12000.0,9038.17,9500.0,-437.59,1.0,idle,2428804.5,50.0071,0.0022,0.0129,0.0004,88.0,100.0,100.0
140,0.0,0.0,2902.81,3385.96,12090.0,12000.0,9500.0,9500.0,-393.15,1.0,idle,2391252.9,49.997,0.0019,0.0091,0.0001,100.0,100.0,100.0
141,0.0,0.0,2855.83,3378.41,12090.0,12000.0,9500.0,9500.0,-432.58,1.0,idle,2387024.7,49.9974,0.0021,0.0091,0.0,100.0,100.0,100.0
142,0.0,0.0,2884.04,3385.02,12090.0,12000.0,9500.0,9500.0,-410.98,1.0,idle,2389563.6,49.9974,0.0021,0.0089,0.0001,100.0,100.0,100.0
143,0.0,0.0,3301.53,3387.88,11683.67,12000.0,9500.0,9500.0,-402.68,1.0,idle,2427137.7,50.0057,0.0019,0.0105,0.0004,98.0,100.0,100.0
144,0.0,0.0,3399.78,3387.67,12090.0,12000.0,9016.73,9500.0,-381.16,1.0,idle,2434889.88,50.0073,0.002,0.0123,0.0011,89.0,100.0,100.0
145,0.0,0.0,2916.25,3391.07,12090.0,12000.0,9500.0,9500.0,-384.82,1.0,idle,2392462.5,49.9973,0.002,0.0088,0.0001,100.0,100.0,100.0
146,0.0,0.0,2950.23,3382.02,12090.0,12000.0,9500.0,9500.0,-341.79,1.0,idle,2395520.7,49.9974,0.002,0.0085,0.0,100.0,100.0,100.0
147,0.0,0.0,3381.88,3386.75,12090.0,12000.0,9064.52,9500.0,-350.35,1.0,idle,2434369.2,50.0065,0.002,0.0117,0.0004,93.0,100.0,100.0
148,0.0,0.0,2980.74,3381.06,12090.0,12000.0,9500.0,9500.0,-310.32,1.0,idle,2398266.6,49.9973,0.0019,0.0084,0.0,100.0,100.0,100.0
